img_index,width,height,noise_std,noise_std_est,avg_mass_loss,t_diff,max_rel_gain,rel_gain_synth_1,rel_error_synth_1,rel_gain_synth_2,rel_error_synth_2,rel_gain_synth_3,rel_error_synth_3,rel_gain_synth_4,rel_error_synth_4,rel_gain_synth_5,rel_error_synth_5,rel_gain_synth_6,rel_error_synth_6,rel_gain_synth_7,rel_error_synth_7,rel_gain_synth_8,rel_error_synth_8,rel_gain_synth_9,rel_error_synth_9,rel_gain_synth_10,rel_error_synth_10,rel_gain_synth_11,rel_error_synth_11,rel_gain_synth_12,rel_error_synth_12,rel_gain_synth_13,rel_error_synth_13,rel_gain_synth_14,rel_error_synth_14,rel_gain_synth_15,rel_error_synth_15,rel_gain_synth_16,rel_error_synth_16
95,195,300,0.05,0.05214742812834812,4.451566951566951e-08,0.077,0.27202147,0.23325877,0.03047332,0.23154835,0.03181797,0.22473264,0.03717614,0.23154835,0.03181797,0.2230521,0.0384973,0.23154835,0.03181797,0.2230521,0.0384973,0.23325877,0.03047332,0.2230521,0.0384973,0.22473264,0.03717614,0.22812955,0.03450566,0.22473264,0.03717614,0.26761442,0.00346461,0.27202147,0.,0.22812955,0.03450566,0.23154835,0.03181797
95,195,300,0.1,0.10229313390355281,4.451566951566951e-08,0.192,0.50627035,0.45149007,0.03636817,0.44671482,0.03953842,0.43379626,0.04811492,0.44766277,0.03890907,0.43111515,0.04989488,0.44576874,0.0401665,0.42935345,0.05106447,0.44766277,0.03890907,0.43111515,0.04989488,0.43379626,0.04811492,0.43650103,0.04631926,0.4320078,0.04930228,0.50182897,0.0029486,0.50603133,0.00015867,0.43650103,0.04631926,0.4486164,0.03827596
95,195,300,0.15,0.1528935962315823,4.451566951566951e-08,0.41100000000000003,0.7191533,0.6320117,0.05068868,0.6249579,0.05479172,0.60506153,0.06636509,0.6264338,0.05393326,0.5985876,0.07013087,0.6215638,0.05676604,0.5954984,0.07192781,0.6249579,0.05479172,0.5981947,0.07035939,0.60716015,0.06514437,0.60758793,0.06489553,0.60137665,0.06850851,0.7137579,0.00313844,0.71829313,0.00050035,0.60506153,0.06636509,0.62349224,0.0556443
96,357,495,0.05,0.050831693467542724,2.9473068688754962e-08,0.064,0.32506663,0.30142695,0.01784036,0.30326715,0.01645161,0.29588208,0.02202497,0.30142695,0.01784036,0.29773197,0.02062889,0.29958302,0.01923195,0.29773197,0.02062889,0.29958302,0.01923195,0.29773197,0.02062889,0.30142695,0.01784036,0.29773197,0.02062889,0.29958302,0.01923195,0.3245579,0.00038393,0.32366621,0.00105687,0.29773197,0.02062889,0.3050908,0.01507533
96,357,495,0.1,0.10135231508968198,2.9473068688754962e-08,0.167,0.5820732,0.55299944,0.01837698,0.5563628,0.01625109,0.53979653,0.0267223,0.5504865,0.01996539,0.5430321,0.02467718,0.5471527,0.02207261,0.54222125,0.02518972,0.54632026,0.02259879,0.53979653,0.0267223,0.54549783,0.02311863,0.543853,0.0241583,0.53979653,0.0267223,0.5818502,0.00014095,0.57576305,0.00398854,0.53979653,0.0267223,0.55299944,0.01837698
96,357,495,0.15,0.1514488822578154,2.9473068688754962e-08,0.322,0.8328172,0.8003805,0.0176977,0.80444914,0.01547784,0.7773551,0.03026059,0.7953497,0.02044256,0.7800562,0.02878685,0.7899403,0.02339399,0.7800562,0.02878685,0.7894552,0.02365868,0.7738249,0.03218669,0.7800562,0.02878685,0.77960384,0.02903365,0.77513844,0.03147,0.83020616,0.00142459,0.8247535,0.00439962,0.7805132,0.02853747,0.7993669,0.01825075
97,416,555,0.05,0.0547953397000415,9.023446523446524e-08,0.047,0.1359866,0.08759186,0.04260149,0.08759186,0.04260149,0.08759186,0.04260149,0.08759186,0.04260149,0.08759186,0.04260149,0.08759186,0.04260149,0.08759186,0.04260149,0.08759186,0.04260149,0.08759186,0.04260149,0.08759186,0.04260149,0.08759186,0.04260149,0.08759186,0.04260149,0.10311259,0.02893872,0.11220367,0.02093592,0.08759186,0.04260149,0.08759186,0.04260149
97,416,555,0.1,0.10318562909554992,9.023446523446524e-08,0.099,0.30480206,0.28562087,0.01470045,0.28669333,0.01387852,0.28453726,0.01553093,0.28562087,0.01470045,0.28453726,0.01553093,0.28562087,0.01470045,0.28453726,0.01553093,0.28453726,0.01553093,0.28453726,0.01553093,0.28453726,0.01553093,0.28453726,0.01553093,0.28453726,0.01553093,0.29576018,0.00692968,0.299181,0.00430796,0.28453726,0.01553093,0.28562087,0.01470045
97,416,555,0.15,0.15262458213152175,1.3535169785169784e-07,0.17200000000000001,0.49305952,0.48374808,0.00623649,0.4842292,0.00591425,0.48174825,0.0075759,0.48325408,0.00656736,0.48174825,0.0075759,0.48275948,0.00689861,0.48174825,0.0075759,0.48275948,0.00689861,0.4812308,0.00792247,0.48174825,0.0075759,0.48174825,0.0075759,0.48174825,0.0075759,0.49130654,0.00117409,0.49204218,0.00068137,0.48174825,0.0075759,0.48374808,0.00623649
98,213,320,0.05,0.05233234818662933,3.820667057902973e-08,0.088,0.30911395,0.26044047,0.03718047,0.2574189,0.03948858,0.2500509,0.04511681,0.25892505,0.03833807,0.24860941,0.04621794,0.2574189,0.03948858,0.24860941,0.04621794,0.25892505,0.03833807,0.24860941,0.04621794,0.251503,0.0440076,0.25296828,0.04288831,0.251503,0.0440076,0.30541387,0.0028264,0.30884045,0.00020893,0.25444093,0.04176337,0.26044047,0.03718047
98,213,320,0.1,0.10257330337837114,3.820667057902973e-08,0.23600000000000002,0.53669775,0.47593582,0.0395406,0.471846,0.04220203,0.45585307,0.05260937,0.471846,0.04220203,0.45343634,0.05418204,0.46917683,0.04393899,0.45224422,0.05495781,0.471846,0.04220203,0.45343634,0.05418204,0.45767865,0.05142138,0.46015775,0.04980811,0.4546403,0.05339857,0.53500926,0.0010988,0.5341524,0.00165639,0.45830122,0.05101624,0.47388145,0.04087748
98,213,320,0.15,0.15270968340339053,7.641334115805946e-08,0.589,0.75720054,0.66324484,0.05346898,0.65731806,0.05684185,0.63080454,0.07193033,0.6564097,0.05735878,0.6248639,0.07531105,0.65115327,0.06035013,0.622469,0.07667397,0.65521353,0.05803948,0.62405384,0.07577207,0.6360775,0.06892956,0.634667,0.06973227,0.62713814,0.07401685,0.75640583,0.00045226,0.7564788,0.00041074,0.6310272,0.07180362,0.65403247,0.05871162
99,480,640,0.05,0.06084227240677091,3.390842013888889e-08,0.07200000000000001,0.18087678,0.06577674,0.09746998,0.06577674,0.09746998,0.06302719,0.09979838,0.06577674,0.09746998,0.06577674,0.09746998,0.06577674,0.09746998,0.06577674,0.09746998,0.06577674,0.09746998,0.06302719,0.09979838,0.06577674,0.09746998,0.06577674,0.09746998,0.06577674,0.09746998,0.08903332,0.07777564,0.11451469,0.0561973,0.06577674,0.09746998,0.06577674,0.09746998
99,480,640,0.1,0.10757438289914649,6.781684027777778e-08,0.11800000000000001,0.32322612,0.26774248,0.04193058,0.26774248,0.04193058,0.26611558,0.0431601,0.26774248,0.04193058,0.26611558,0.0431601,0.26774248,0.04193058,0.26611558,0.0431601,0.26774248,0.04193058,0.26611558,0.0431601,0.26611558,0.0431601,0.26611558,0.0431601,0.26448902,0.04438933,0.28416738,0.02951782,0.30008,0.0174922,0.26448902,0.04438933,0.26611558,0.0431601
99,480,640,0.15,0.1564289529463636,6.781684027777778e-08,0.185,0.47512323,0.43983927,0.02391933,0.43892714,0.02453768,0.43710884,0.02577032,0.43892714,0.02453768,0.43710884,0.02577032,0.43892714,0.02453768,0.43710884,0.02577032,0.43983927,0.02391933,0.43529215,0.02700187,0.43620303,0.02638438,0.43620303,0.02638438,0.43710884,0.02577032,0.45413336,0.01422924,0.4599605,0.01027897,0.43710884,0.02577032,0.43710884,0.02577032
100,286,430,0.05,0.05211917528599586,8.470211958584051e-08,0.061,0.24180897,0.20852467,0.02680306,0.20852467,0.02680306,0.20445478,0.03008046,0.20852467,0.02680306,0.20445478,0.03008046,0.20647715,0.02845189,0.20445478,0.03008046,0.20647715,0.02845189,0.20445478,0.03008046,0.20647715,0.02845189,0.20647715,0.02845189,0.20647715,0.02845189,0.23358953,0.00661892,0.24004479,0.00142064,0.20647715,0.02845189,0.21055713,0.02516637
100,286,430,0.1,0.10172957557490098,1.2705317937876077e-07,0.138,0.46030888,0.43423694,0.01785372,0.43423694,0.01785372,0.4262698,0.02330951,0.4322511,0.0192136,0.42726105,0.02263071,0.43124875,0.01989999,0.42726105,0.02263071,0.43124875,0.01989999,0.4262698,0.02330951,0.42925695,0.02126396,0.42826247,0.02194496,0.4262698,0.02330951,0.45773274,0.0017641,0.46029186,1.1667785e-05,0.4262698,0.02330951,0.4332396,0.01853667
100,286,430,0.15,0.15204437048867542,8.470211958584051e-08,0.266,0.6708769,0.63451153,0.02176426,0.635127,0.02139591,0.62071073,0.0300239,0.63145906,0.02359115,0.62071073,0.0300239,0.629034,0.02504253,0.62071073,0.0300239,0.62963665,0.02468182,0.61781305,0.0317581,0.62364477,0.02826788,0.6230585,0.02861876,0.61781305,0.0317581,0.6691125,0.00105599,0.67086697,5.9866406e-06,0.622467,0.0289728,0.63145906,0.02359115
